x,y,vx,vy,rho,e,P
0.599828,0.177739,-0.0074315,0.00448028,12.7711,1.795,15.2828
0.625,0.17771,6.09399e-05,0.00315148,12.8063,1.79499,15.3247
0.649985,0.177681,-0.000769663,0.00170919,12.7967,1.79502,15.3136
0.675003,0.177646,0.000181731,-6.46619e-05,12.7738,1.79497,15.2857
0.699999,0.177648,-3.88362e-05,4.28881e-05,12.7938,1.795,15.3099
0.725,0.177647,-2.15546e-05,2.38282e-05,12.7945,1.795,15.3108
0.75,0.177646,-1.23765e-06,-9.08656e-07,12.7939,1.795,15.31
0.775,0.177646,8.69434e-07,-2.40153e-06,12.7942,1.795,15.3103
0.8,0.177646,1.86793e-07,-7.99963e-07,12.7942,1.795,15.3104
0.825,0.177646,6.722e-08,-4.43191e-07,12.7942,1.795,15.3104
0.85,0.177646,1.45124e-06,-4.43952e-07,12.7942,1.795,15.3104
0.875,0.177646,-2.00246e-06,1.77051e-06,12.7944,1.795,15.3106
0.899999,0.177646,-3.49373e-05,3.26548e-06,12.7942,1.795,15.3104
0.925001,0.177645,1.33914e-05,-4.14349e-05,12.7911,1.79499,15.3066
0.950017,0.177642,0.000683061,-0.00016152,12.7868,1.79498,15.3014
0.975052,0.17764,0.0022789,-0.000248277,12.8365,1.79511,15.362
0.999688,0.17723,-0.0112746,-0.0244009,14.5485,1.79554,17.4151
0.0129573,0.199711,0.0190526,-0.00724948,12.9466,1.79545,15.4966
0.0374357,0.19988,-0.00251823,0.00168029,12.7379,1.79515,15.2443
0.0624859,0.19984,-0.000786945,-0.00073616,12.8453,1.795,15.3715
0.0874949,0.199852,-0.000111576,7.28184e-05,12.7729,1.79499,15.2849
0.1125,0.199852,-3.84999e-05,-1.56528e-05,12.798,1.795,15.3149
0.137501,0.199852,2.78806e-05,7.18397e-06,12.7936,1.795,15.3097
0.1625,0.199852,1.64708e-06,7.99054e-07,12.7945,1.795,15.3108
0.1875,0.199852,-1.4388e-06,5.99051e-07,12.7943,1.795,15.3105
0.2125,0.199852,-5.0988e-07,6.31643e-07,12.7943,1.795,15.3105
0.2375,0.199852,7.44573e-07,1.34659e-06,12.7943,1.795,15.3105
0.2625,0.199852,-1.33358e-05,-2.69862e-05,12.7902,1.795,15.3056
0.287499,0.199851,-4.4116e-05,-6.97901e-05,12.7814,1.79499,15.295
0.312519,0.199887,0.000920301,0.00167736,12.7876,1.79499,15.3024
0.337546,0.199926,0.00214094,0.00366235,12.7992,1.795,15.3165
0.362651,0.199757,0.00661044,-0.00388544,12.8698,2.50005,21.45
0.387469,0.199789,-0.00130263,-0.00237728,12.8283,2.50009,21.3813
0.412471,0.199823,-0.00111412,-0.00080095,12.7593,2.49996,21.2651
0.437502,0.19987,0.000180681,0.00112103,12.7558,2.49996,21.2593
0.462494,0.199869,-0.000285555,0.000971811,12.7749,2.49995,21.2912
0.487501,0.199869,6.44733e-05,0.00100538,12.765,2.49995,21.2746
0.5125,0.199869,-7.08271e-06,0.000986719,12.7689,2.49995,21.2812
0.537499,0.199868,-6.59779e-05,0.000960923,12.7638,2.49994,21.2725
0.562519,0.199854,0.000789266,0.000350313,12.7649,2.49995,21.2744
0.587511,0.199818,0.00038664,-0.00134783,12.834,2.50003,21.3902
0.612481,0.199774,-0.000816469,-0.00310722,12.8358,2.50002,21.3931
0.637451,0.199776,-0.00225386,-0.00295148,12.8423,2.50009,21.4047
0.662328,0.199945,-0.00743732,0.00449679,12.78,1.79501,15.2935
0.68748,0.19988,-0.000930725,0.00141917,12.7881,1.79497,15.3029
0.712508,0.199851,0.000391324,-0.000105248,12.7706,1.79497,15.2819
0.737499,0.199853,-4.49044e-05,3.60135e-05,12.7957,1.795,15.3122
0.762499,0.199853,-2.22934e-05,2.81625e-05,12.7942,1.795,15.3104
0.7875,0.199852,-3.36605e-06,6.10804e-07,12.794,1.795,15.3101
0.8125,0.199852,7.65145e-07,-1.09884e-06,12.7943,1.795,15.3105
0.8375,0.199852,1.07743e-06,2.74078e-07,12.7943,1.795,15.3105
0.8625,0.199852,1.73963e-06,1.47533e-06,12.7944,1.795,15.3106
0.8875,0.199852,-1.41231e-05,5.50883e-06,12.7945,1.795,15.3108
0.912499,0.199852,-4.58805e-05,-6.16049e-06,12.7933,1.795,15.3093
0.937506,0.199849,0.000220943,-0.000101739,12.7887,1.79499,15.3037
0.962527,0.19985,0.00106595,-6.20479e-05,12.777,1.79499,15.2898
0.987587,0.199875,0.00552087,0.00161036,13.083,1.79553,15.6606
1.0109,0.200249,-0.073198,0.0229146,11.3723,1.79386,13.6002
0.00167816,0.22229,0.0783697,0.0116399,12.46,1.79368,14.8995
0.0246329,0.22195,-0.0221684,-0.00580616,14.6302,1.79575,17.5148
0.0500686,0.222074,0.00449334,0.00106884,12.5269,1.79499,14.9905
0.0749712,0.222055,-0.00164587,-0.000196584,12.8751,1.795,15.4072
0.1,0.222058,0.000100725,1.08715e-05,12.7762,1.79499,15.2888
0.125,0.222058,-4.20565e-06,-1.50684e-06,12.7969,1.795,15.3136
0.15,0.222058,1.55569e-05,1.13699e-06,12.7941,1.795,15.3102
0.175,0.222058,-1.43087e-06,-2.33494e-08,12.7944,1.795,15.3106
0.2,0.222058,-1.08556e-06,-1.59576e-07,12.7942,1.795,15.3104
0.225,0.222058,2.50983e-06,2.55743e-06,12.794,1.795,15.3101
0.25,0.222058,-4.1373e-05,-2.57072e-05,12.7849,1.79499,15.2992
0.275019,0.222093,0.000911544,0.0017144,12.7915,1.795,15.3071
0.300045,0.222132,0.00213681,0.00363863,12.8026,1.79501,15.3205
0.325132,0.221976,0.00580734,-0.00330827,12.8663,2.50004,21.4442
0.349979,0.222027,-0.000826121,-0.000817103,12.7638,2.50003,21.2732
0.374999,0.222071,4.11115e-05,0.000854695,12.7625,2.49997,21.2705
0.399995,0.222059,-0.000242507,0.000105637,12.7984,2.49996,21.3303
0.424998,0.222053,-8.00655e-05,-0.000318255,12.8125,2.49998,21.3539
0.449998,0.222051,-0.000106504,-0.000430826,12.8147,2.49999,21.3578
0.475001,0.222052,6.08584e-05,-0.000348497,12.8093,2.5,21.3488
0.5,0.222052,-5.15127e-06,-0.000383481,12.8131,2.5,21.3552
0.524999,0.222053,-3.27582e-05,-0.000339101,12.8123,2.5,21.3538
0.549998,0.222057,-7.27005e-05,-0.000120137,12.8079,2.49999,21.3465
0.574999,0.222069,-5.07665e-05,0.000528597,12.7857,2.49998,21.3094
0.600002,0.222073,9.93247e-05,0.000921036,12.7603,2.49996,21.2669
0.625021,0.222059,0.000885725,0.00035224,12.7641,2.49995,21.2731
0.65001,0.222021,0.000353735,-0.0014984,12.8427,2.50004,21.4048
0.674939,0.221977,-0.00287106,-0.00318758,12.8585,2.50007,21.4314
0.699836,0.222154,-0.00705585,0.0046786,12.7692,1.79501,15.2805
0.72498,0.222087,-0.000949404,0.00144738,12.7966,1.79498,15.3131
0.750007,0.222057,0.000397114,-5.79538e-05,12.7731,1.79497,15.2849
0.774999,0.22206,-7.37773e-05,7.83943e-05,12.7997,1.795,15.317
0.799999,0.222058,-1.69929e-05,2.34946e-05,12.7935,1.795,15.3095
0.825,0.222058,-3.56509e-06,-2.3502e-06,12.7943,1.795,15.3105
0.85,0.222058,2.8128e-06,-1.80395e-06,12.7943,1.795,15.3105
0.875,0.222058,-1.33957e-06,2.1835e-06,12.7945,1.795,15.3107
0.899999,0.222058,-3.47929e-05,4.56541e-06,12.7943,1.795,15.3105
0.925001,0.222057,1.29962e-05,-3.90387e-05,12.7912,1.79499,15.3067
0.950017,0.222054,0.000682015,-0.000158091,12.7869,1.79498,15.3015
0.975052,0.222052,0.00227738,-0.000244508,12.8366,1.79511,15.3621
0.999688,0.221642,-0.0112748,-0.0243984,14.5486,1.79554,17.4151
0.0129573,0.244122,0.0190526,-0.00724721,12.9466,1.79545,15.4966
0.0374357,0.244292,-0.0025173,0.00168206,12.7379,1.79515,15.2443
0.0624859,0.244251,-0.000786347,-0.00073591,12.8453,1.795,15.3715
0.0874949,0.244264,-0.000111548,7.1937e-05,12.7729,1.79499,15.2849
0.1125,0.244263,-3.8757e-05,-1.69591e-05,12.798,1.795,15.3149
0.137501,0.244264,2.7727e-05,6.02833e-06,12.7936,1.795,15.3096
0.1625,0.244264,1.60232e-06,-1.74667e-07,12.7945,1.795,15.3108
0.1875,0.244264,-1.015e-06,-2.33932e-07,12.7941,1.795,15.3103
0.2125,0.244264,1.85839e-05,2.02526e-05,12.7939,1.795,15.3101
0.2375,0.244267,-3.00526e-05,0.000109146,12.7795,1.79499,15.2927
0.262567,0.244302,0.00321201,0.00181808,12.7753,1.79496,15.2874
0.287629,0.244182,0.00561377,-0.00326169,12.8819,2.50007,21.4705
0.312481,0.244229,-0.000720546,-0.00102914,12.7657,2.50003,21.2765
0.337498,0.244266,-3.3945e-06,0.000238147,12.7836,2.49997,21.3057
0.362491,0.24426,-0.000419425,-0.000290107,12.819,2.49997,21.3648
0.387499,0.244261,-4.08554e-05,-0.000209124,12.8023,2.49999,21.337
0.412502,0.244265,7.84128e-05,8.18487e-05,12.7917,2.5,21.3195
0.437501,0.244266,2.17392e-05,0.000173273,12.7907,2.5,21.3178
0.4625,0.244266,1.72237e-05,0.000158034,12.7915,2.5,21.3191
0.4875,0.244266,-5.52932e-06,0.000135533,12.7922,2.5,21.3203
0.5125,0.244266,4.57777e-06,0.000132504,12.7917,2.5,21.3195
0.5375,0.244265,2.95269e-08,8.63175e-05,12.7936,2.5,21.3227
0.5625,0.244263,-1.83781e-06,-5.81585e-05,12.8007,2.5,21.3345
0.587499,0.24426,-5.67789e-05,-0.000252114,12.8107,2.5,21.3512
0.612497,0.244263,-0.000114869,-0.000145792,12.8097,2.49999,21.3494
0.637498,0.244274,-0.000123895,0.000495098,12.7812,2.49997,21.3017
0.662523,0.244265,0.000955932,0.000312527,12.7611,2.49996,21.2683
0.687513,0.244228,0.000504659,-0.00140366,12.8394,2.50004,21.3993
0.712439,0.244183,-0.00288647,-0.00321052,12.8674,2.50008,21.4463
0.737316,0.244325,-0.00803273,0.00296207,12.7555,1.79499,15.264
0.762502,0.244257,0.000180781,-0.000324336,12.7708,1.79492,15.2817
0.787503,0.244265,0.000137578,5.03325e-05,12.7951,1.795,15.3115
0.812499,0.244264,-2.91409e-05,1.25734e-05,12.7955,1.795,15.312
0.8375,0.244264,-3.08717e-06,7.9569e-08,12.7939,1.795,15.31
0.8625,0.244264,8.50903e-07,-7.96638e-07,12.7944,1.795,15.3106
0.8875,0.244264,-1.34958e-05,4.24441e-06,12.7945,1.795,15.3108
0.912499,0.244263,-4.55428e-05,-7.16734e-06,12.7933,1.795,15.3093
0.937506,0.244261,0.000221162,-0.000102388,12.7887,1.79499,15.3037
0.962527,0.244261,0.00106575,-6.19813e-05,12.777,1.79499,15.2898
0.987587,0.244287,0.00552043,0.00161131,13.083,1.79553,15.6606
1.0109,0.24466,-0.0731974,0.0229154,11.3723,1.79386,13.6002
0.00167815,0.266701,0.0783692,0.0116403,12.46,1.79368,14.8995
0.0246329,0.266362,-0.0221682,-0.00580578,14.6302,1.79575,17.5148
0.0500686,0.266486,0.00449335,0.00106861,12.5269,1.79499,14.9905
0.0749712,0.266466,-0.001646,-0.00019704,12.8751,1.795,15.4072
0.1,0.266469,0.000100568,1.04849e-05,12.7762,1.79499,15.2888
0.125,0.266469,-4.2548e-06,-1.69825e-06,12.7969,1.795,15.3136
0.15,0.266469,1.52252e-05,6.78767e-07,12.7941,1.795,15.3102
0.175,0.266469,-2.31316e-06,-2.87579e-06,12.7942,1.795,15.3104
0.200001,0.26647,3.6927e-05,1.3228e-05,12.7941,1.795,15.3102
0.225,0.266472,-1.95225e-05,9.15436e-05,12.7834,1.79499,15.2973
0.250047,0.26651,0.00240886,0.00192548,12.7713,1.79495,15.2826
0.27514,0.266417,0.00615549,-0.00186633,12.8188,2.50001,21.3647
0.300005,0.266471,0.000291183,0.000245685,12.7867,2.50004,21.3115
0.324987,0.266467,-0.000627431,-0.000172652,12.8154,2.49997,21.3588
0.349999,0.26647,-1.54482e-05,1.89262e-05,12.7916,2.49999,21.3192
0.375002,0.266472,9.05195e-05,0.000165642,12.7903,2.5,21.3172
0.4,0.26647,1.56507e-05,4.74272e-05,12.7978,2.5,21.3297
0.425,0.266469,-3.31884e-06,-2.80364e-05,12.7997,2.5,21.3328
0.45,0.266469,-1.84537e-06,-4.22464e-05,12.7995,2.5,21.3325
0.475,0.266469,-1.69532e-06,-3.80703e-05,12.7992,2.5,21.3319
0.5,0.266469,6.02609e-07,-3.30942e-05,12.799,2.5,21.3317
0.525,0.266469,6.96705e-08,-2.46815e-05,12.7987,2.5,21.3311
0.55,0.266469,-2.24322e-06,6.47856e-06,12.7969,2.5,21.3282
0.575,0.26647,-2.50799e-06,5.71171e-05,12.7941,2.5,21.3235
0.6,0.26647,6.90674e-07,7.30082e-05,12.7936,2.5,21.3227
0.624999,0.266469,-3.59797e-05,-1.61072e-05,12.8007,2.5,21.3345
0.649997,0.26647,-0.000106521,-3.04496e-05,12.8063,2.49999,21.3437
0.674998,0.266479,-0.000145,0.000458664,12.7834,2.49997,21.3054
0.700022,0.266468,0.000966129,0.000205822,12.7677,2.49997,21.2793
0.724971,0.266432,-0.00152207,-0.00145658,12.8671,2.5001,21.446
0.749804,0.266521,-0.00865499,0.00247921,12.7752,1.79498,15.2875
0.77501,0.266466,0.000579891,-0.000171257,12.7589,1.79492,15.2674
0.800003,0.26647,8.80114e-05,4.4908e-05,12.8004,1.79501,15.3179
0.824999,0.26647,-2.7718e-05,2.04889e-05,12.7943,1.795,15.3105
0.85,0.266469,-9.16568e-06,-8.56824e-07,12.7941,1.795,15.3102
0.875,0.266469,-1.98209e-06,8.23341e-07,12.7944,1.795,15.3107
0.899999,0.266469,-3.40068e-05,4.03397e-06,12.7943,1.795,15.3105
0.925001,0.266468,1.32542e-05,-3.93748e-05,12.7912,1.79499,15.3067
0.950017,0.266466,0.000682114,-0.000158485,12.7869,1.79498,15.3015
0.975052,0.266463,0.00227747,-0.000244858,12.8366,1.79511,15.3621
0.999688,0.266053,-0.0112748,-0.0243985,14.5486,1.79554,17.4152
0.0129573,0.288534,0.0190526,-0.00724733,12.9466,1.79545,15.4966
0.0374357,0.288703,-0.00251737,0.0016819,12.7379,1.79515,15.2443
0.0624859,0.288663,-0.000786422,-0.000735999,12.8453,1.795,15.3715
0.0874949,0.288676,-0.000111591,7.19684e-05,12.7729,1.79499,15.2849
0.1125,0.288675,-3.87147e-05,-1.67736e-05,12.798,1.795,15.3149
0.137501,0.288675,2.7087e-05,6.00366e-06,12.7936,1.795,15.3096
0.1625,0.288675,7.06194e-08,-2.08916e-06,12.7943,1.795,15.3105
0.187501,0.288675,3.70644e-05,-1.7937e-05,12.7901,1.795,15.3054
0.212501,0.288677,1.2392e-05,4.53551e-05,12.7801,1.79499,15.2934
0.237545,0.288717,0.00231268,0.00194092,12.7701,1.79495,15.2812
0.262642,0.288618,0.00625261,-0.00218639,12.8385,2.50001,21.3975
0.287501,0.288672,9.11817e-05,-0.000105748,12.8029,2.50005,21.3387
0.312488,0.288675,-0.000570043,-5.21561e-05,12.8055,2.49999,21.3423
0.337502,0.288677,0.000159167,0.000134968,12.7881,2.5,21.3134
0.362501,0.288675,9.77206e-06,-7.29784e-06,12.8008,2.5,21.3346
0.3875,0.288675,-1.01391e-05,-3.04955e-05,12.7987,2.5,21.3312
0.4125,0.288675,-2.51356e-06,-4.28659e-06,12.797,2.5,21.3283
0.4375,0.288675,-3.83029e-07,6.27461e-06,12.7967,2.5,21.3279
0.4625,0.288675,-2.39772e-10,7.50642e-06,12.7968,2.5,21.328
0.4875,0.288675,1.11402e-08,6.65213e-06,12.7969,2.5,21.3281
0.5125,0.288675,1.43688e-07,4.61522e-06,12.797,2.5,21.3283
0.5375,0.288675,1.20649e-06,-1.04036e-06,12.7973,2.5,21.3289
0.5625,0.288675,2.46189e-06,-1.08741e-05,12.7979,2.5,21.3299
0.5875,0.288675,3.5393e-06,-1.60513e-05,12.7983,2.5,21.3304
0.6125,0.288675,8.49823e-07,-2.09338e-06,12.7972,2.5,21.3287
0.6375,0.288675,-3.65951e-06,1.48781e-05,12.7961,2.5,21.3268
0.662498,0.288675,-5.37271e-05,-3.11349e-05,12.8009,2.5,21.3349
0.687497,0.288675,-0.000161406,-6.7256e-05,12.8015,2.49998,21.3357
0.712518,0.288668,0.000761584,-0.000244762,12.7913,2.49999,21.3186
0.737471,0.288641,-0.00155862,-0.00137432,12.8636,2.50011,21.4403
0.762308,0.288731,-0.00846773,0.00266981,12.7657,1.79497,15.2761
0.787509,0.288671,0.000527746,-0.000239249,12.7598,1.79492,15.2685
0.812503,0.288676,0.000114976,1.84314e-06,12.7951,1.795,15.3115
0.837499,0.288676,-4.02575e-05,1.91946e-05,12.7953,1.795,15.3117
0.8625,0.288675,-6.74683e-06,1.97102e-06,12.7938,1.795,15.3099
0.8875,0.288675,-1.39679e-05,3.11344e-06,12.7945,1.795,15.3107
0.912499,0.288675,-4.47855e-05,-7.41843e-06,12.7933,1.795,15.3093
0.937506,0.288673,0.000221261,-0.000102325,12.7887,1.79499,15.3037
0.962527,0.288673,0.00106575,-6.19959e-05,12.777,1.79499,15.2898
0.987587,0.288698,0.00552047,0.00161121,13.083,1.79553,15.6606
1.0109,0.289072,-0.0731974,0.0229153,11.3723,1.79386,13.6002
0.00167815,0.311113,0.0783693,0.0116402,12.46,1.79368,14.8995
0.0246329,0.310773,-0.0221683,-0.00580587,14.6302,1.79575,17.5148
0.0500686,0.310897,0.00449333,0.00106859,12.5269,1.79499,14.9905
0.0749712,0.310878,-0.001646,-0.000197015,12.8751,1.795,15.4072
0.1,0.310881,0.000100651,1.0571e-05,12.7762,1.79499,15.2888
0.125,0.310881,-5.1376e-06,-1.87705e-06,12.7968,1.795,15.3135
0.15,0.310881,1.37732e-05,5.02502e-07,12.7935,1.795,15.3096
0.175,0.310881,-6.55446e-06,-3.52635e-05,12.7848,1.79499,15.299
0.20002,0.310916,0.000961564,0.00169074,12.7953,1.795,15.3118
0.225024,0.31096,0.00122057,0.00383522,12.8009,1.79501,15.3186
0.250145,0.310825,0.00648391,-0.00216189,12.8165,2.49998,21.3606
0.275001,0.310881,3.41411e-05,0.000101632,12.7976,2.50005,21.3299
0.299988,0.310882,-0.00055861,3.28266e-05,12.8039,2.49999,21.3398
0.325002,0.310882,0.000136577,6.59769e-05,12.7916,2.5,21.3193
0.35,0.310881,-1.6428e-05,-2.58767e-05,12.8,2.5,21.3334
0.375,0.310881,8.27206e-07,7.88376e-07,12.7965,2.5,21.3276
0.4,0.310881,4.12272e-07,3.19051e-06,12.7971,2.5,21.3286
0.425,0.310881,-1.19229e-07,-2.30745e-07,12.7974,2.5,21.329
0.45,0.310881,5.67376e-08,-1.1257e-06,12.7974,2.5,21.3291
0.475,0.310881,5.76888e-09,-1.10312e-06,12.7974,2.5,21.329
0.5,0.310881,-6.83311e-08,-7.46056e-07,12.7974,2.5,21.329
0.525,0.310881,-2.64041e-07,1.59177e-07,12.7973,2.5,21.3289
0.55,0.310881,-5.02966e-07,1.65446e-06,12.7972,2.5,21.3287
0.575,0.310881,-2.87498e-07,2.41597e-06,12.7971,2.5,21.3286
0.6,0.310881,1.13472e-06,-1.84849e-08,12.7973,2.5,21.3288
0.625,0.310881,4.50638e-06,-3.39115e-06,12.7975,2.5,21.3291
0.65,0.310881,4.71713e-06,8.36708e-06,12.7971,2.5,21.3285
0.674999,0.310882,-5.61255e-05,6.0404e-05,12.7964,2.5,21.3273
0.699997,0.310884,-0.000145503,0.000145704,12.792,2.49998,21.3199
0.725019,0.310875,0.000784329,-0.000156354,12.7879,2.49999,21.313
0.74997,0.310845,-0.00162311,-0.00144704,12.8614,2.50011,21.4366
0.774828,0.310972,-0.00748492,0.00438201,12.7826,1.795,15.2964
0.799987,0.310912,-0.000607678,0.00157355,12.7886,1.79498,15.3035
0.825007,0.31088,0.000347845,-6.63899e-05,12.7768,1.79498,15.2893
0.849999,0.310883,-7.64646e-05,8.15894e-05,12.7986,1.795,15.3157
0.874999,0.310881,-2.35657e-05,2.49713e-05,12.7938,1.795,15.3099
0.899999,0.310881,-3.73212e-05,1.94825e-06,12.7942,1.795,15.3104
0.925001,0.31088,1.45864e-05,-4.12121e-05,12.7912,1.79499,15.3067
0.950017,0.310877,0.000682492,-0.000158668,12.7869,1.79498,15.3015
0.975052,0.310875,0.00227746,-0.000244747,12.8366,1.79511,15.3621
0.999688,0.310465,-0.0112748,-0.0243985,14.5486,1.79554,17.4152
0.0129573,0.332945,0.0190526,-0.00724734,12.9466,1.79545,15.4966
0.0374357,0.333115,-0.00251737,0.0016819,12.7379,1.79515,15.2443
0.0624859,0.333074,-0.000786405,-0.000735989,12.8453,1.795,15.3715
0.0874949,0.333087,-0.000111513,7.19866e-05,12.7729,1.79499,15.2849
0.1125,0.333087,-3.87731e-05,-1.64901e-05,12.7979,1.795,15.3148
0.137501,0.333087,4.30729e-05,2.64839e-05,12.793,1.795,15.309
0.162501,0.33309,4.83287e-06,0.000139169,12.7834,1.79499,15.2974
0.187567,0.333126,0.00325073,0.0018636,12.7791,1.79496,15.292
0.212627,0.333007,0.0055026,-0.00316171,12.888,2.50008,21.4808
0.237483,0.333048,-0.000608946,-0.00129259,12.7793,2.50003,21.2992
0.262494,0.333087,-0.000200426,5.19069e-05,12.7939,2.49999,21.3231
0.287493,0.333087,-0.000347346,-5.16464e-06,12.8029,2.49999,21.338
0.312502,0.333088,0.000122184,5.08172e-05,12.7927,2.5,21.3211
0.3375,0.333086,-1.3398e-05,-1.58663e-05,12.7992,2.5,21.332
0.3625,0.333087,2.45354e-06,1.88478e-06,12.7968,2.5,21.328
0.3875,0.333087,-8.66426e-07,-1.28569e-07,12.7974,2.5,21.3291
0.4125,0.333087,-9.975e-08,-2.07767e-07,12.7973,2.5,21.3289
0.4375,0.333087,1.15469e-07,1.5746e-07,12.7973,2.5,21.3288
0.4625,0.333087,4.86715e-09,1.69079e-07,12.7973,2.5,21.3288
0.4875,0.333087,1.64102e-08,1.17022e-07,12.7973,2.5,21.3289
0.5125,0.333087,3.65053e-08,-9.78604e-09,12.7973,2.5,21.3289
0.5375,0.333087,4.45456e-08,-1.97145e-07,12.7973,2.5,21.3289
0.5625,0.333087,-4.65231e-08,-2.59193e-07,12.7974,2.5,21.3289
0.5875,0.333087,-3.3667e-07,8.66051e-08,12.7973,2.5,21.3289
0.6125,0.333087,-3.98105e-07,1.75096e-07,12.7973,2.5,21.3288
0.6375,0.333087,2.75612e-06,-3.23095e-06,12.7974,2.5,21.329
0.6625,0.333086,8.93216e-06,-1.23525e-05,12.798,2.5,21.3301
0.687499,0.333087,-5.21705e-05,7.23624e-06,12.799,2.5,21.3318
0.712497,0.333089,-0.000145542,0.00010457,12.7941,2.49998,21.3233
0.737519,0.333083,0.000749689,-7.74926e-05,12.7818,2.49998,21.3028
0.762512,0.333053,0.000453283,-0.00136684,12.8374,2.50005,21.3961
0.787443,0.333011,-0.00266579,-0.00296596,12.8663,2.50009,21.4447
0.812315,0.333149,-0.00808152,0.00298197,12.7633,1.795,15.2734
0.837502,0.333081,0.000156896,-0.000279655,12.7731,1.79493,15.2846
0.862503,0.333088,0.000138278,4.37269e-05,12.7948,1.795,15.3111
0.887499,0.333087,-4.16464e-05,1.53217e-05,12.796,1.795,15.3125
0.912499,0.333087,-4.87426e-05,-6.61199e-06,12.7929,1.795,15.3089
0.937506,0.333084,0.000220269,-0.000103396,12.7887,1.79499,15.3037
0.962527,0.333084,0.00106618,-6.20886e-05,12.777,1.79499,15.2898
0.987587,0.33311,0.00552051,0.00161126,13.083,1.79553,15.6606
1.0109,0.333484,-0.0731974,0.0229153,11.3723,1.79386,13.6002
0.00167815,0.355524,0.0783693,0.0116402,12.46,1.79368,14.8995
0.0246329,0.355185,-0.0221683,-0.00580586,14.6302,1.79575,17.5148
0.0500686,0.355309,0.00449334,0.00106859,12.5269,1.79499,14.9905
0.0749712,0.355289,-0.00164627,-0.000197385,12.8751,1.795,15.4072
0.1,0.355292,9.93825e-05,7.5122e-06,12.776,1.79499,15.2886
0.125001,0.355293,2.97859e-05,8.61561e-06,12.7967,1.795,15.3134
0.150002,0.355296,5.67856e-05,0.000137622,12.7921,1.795,15.3079
0.175028,0.3553,0.00145206,0.000288591,12.7597,1.79495,15.2686
0.20016,0.355206,0.00718818,-0.00360737,12.7946,2.49993,21.3237
0.225002,0.355295,6.13659e-05,0.000365962,12.7996,2.50007,21.3333
0.249988,0.355291,-0.00056295,-7.95553e-05,12.8079,2.49998,21.3462
0.274999,0.355293,-2.9522e-07,2.41236e-05,12.7931,2.49999,21.3217
0.300001,0.355293,6.82712e-05,3.56239e-05,12.7961,2.5,21.3269
0.325,0.355292,-1.20482e-05,-1.33919e-05,12.7986,2.5,21.3309
0.35,0.355292,1.67108e-06,1.28875e-06,12.797,2.5,21.3283
0.375,0.355292,-7.54488e-07,1.56325e-08,12.7974,2.5,21.329
0.4,0.355292,9.5393e-08,6.49902e-08,12.7973,2.5,21.3289
0.425,0.355292,6.91091e-08,2.47518e-08,12.7973,2.5,21.3289
0.45,0.355292,-2.2809e-08,-3.11832e-08,12.7973,2.5,21.3289
0.475,0.355292,-2.7251e-09,-1.65725e-08,12.7973,2.5,21.3289
0.5,0.355292,-4.10138e-09,-9.96934e-10,12.7973,2.5,21.3289
0.525,0.355292,-2.1954e-10,2.06206e-08,12.7973,2.5,21.3289
0.55,0.355292,1.50937e-08,2.3776e-08,12.7973,2.5,21.3289
0.575,0.355292,2.80877e-08,-6.55413e-09,12.7973,2.5,21.3289
0.6,0.355292,-1.12417e-07,8.49259e-08,12.7973,2.5,21.3289
0.625,0.355292,-4.68369e-07,6.50722e-07,12.7973,2.5,21.3288
0.65,0.355292,1.66005e-06,9.23549e-07,12.7972,2.5,21.3286
0.675,0.355292,7.02059e-06,-2.42678e-06,12.7974,2.5,21.329
0.699999,0.355293,-3.80523e-05,1.49928e-05,12.7984,2.5,21.3306
0.724998,0.355296,-9.41416e-05,0.000142743,12.7983,2.49999,21.3304
0.749998,0.355303,-0.000125431,0.000543217,12.7803,2.49998,21.3004
0.775022,0.35529,0.000994505,0.000170374,12.7748,2.49998,21.2912
0.799953,0.355222,-0.00246716,-0.00308799,12.8567,2.50008,21.4285
0.824827,0.355308,-0.00746954,0.000641971,12.7457,1.79493,15.2517
0.850006,0.355291,0.000316805,-6.20578e-05,12.7812,1.79495,15.2944
0.875003,0.355292,0.000132262,-1.76637e-05,12.7962,1.795,15.3129
0.899999,0.355293,-4.90858e-05,1.27071e-06,12.7947,1.795,15.311
0.925,0.355291,5.09012e-06,-3.90935e-05,12.791,1.79499,15.3065
0.950017,0.355289,0.000681137,-0.000158183,12.7869,1.79498,15.3015
0.975052,0.355286,0.00227786,-0.000244788,12.8366,1.79511,15.3621
0.999688,0.354876,-0.0112746,-0.0243986,14.5486,1.79554,17.4152
0.0129573,0.377357,0.0190526,-0.00724733,12.9466,1.79545,15.4966
0.0374357,0.377526,-0.00251735,0.00168197,12.7379,1.79515,15.2443
0.0624859,0.377486,-0.00078696,-0.00073606,12.8453,1.795,15.3715
0.0874948,0.377499,-0.000114609,6.87787e-05,12.7728,1.79499,15.2847
0.1125,0.377498,-4.39591e-06,-2.74756e-05,12.7977,1.795,15.3146
0.137502,0.377498,0.000113044,1.58448e-06,12.7976,1.79501,15.3145
0.162478,0.377505,-0.000969233,0.000257187,12.7823,1.79499,15.296
0.187561,0.37756,0.00307222,0.00277607,12.732,1.7949,15.2352
0.212663,0.377477,0.00708658,-0.000948112,12.8576,2.50003,21.4296
0.237496,0.377496,-0.000270791,-0.000117706,12.8119,2.50006,21.3536
