x,y,z,vx,vy,vz,rho,e,P,v_x,v_y,v_z,a_x,a_y,a_z,d_rho,d_e,d_P
-1.73597,-0.2,-0.2,0.0185912,4.32802e-321,0,1049.31,5.00011,1049.34
-1.73157,-0.2,-0.2,0.0229361,1.40908e-320,0,846.618,5.00024,846.659
-1.72677,-0.2,-0.2,-0.058568,-3.95253e-321,0,469.107,5.0006,469.163
-1.72185,-0.2,-0.2,-0.0257409,-1.29248e-320,0,24.3032,5.00015,24.304
-1.71564,-0.2,-0.2,0.0129349,1.01481e-320,0,10.8129,4.99956,10.812
-1.71024,-0.2,-0.2,-0.00855538,-8.41888e-321,0,113012,5.00037,113020
-1.70504,-0.2,-0.2,0.0298747,7.41098e-321,0,113021,5.00075,113038
-1.70024,-0.2,-0.2,-0.0324724,-8.10268e-322,0,10.4664,4.99997,10.4663
-1.69436,-0.2,-0.2,0.0476311,-1.88239e-321,0,62068.9,4.99999,62068.8
-1.68983,-0.2,-0.2,-0.0126818,-7.46039e-322,0,132434,5.00078,132455
-1.68451,-0.2,-0.2,-0.0172836,3.04344e-321,0,163996,5.00003,163997
-1.67863,-0.2,-0.2,-0.0102566,6.95644e-321,0,96971.4,5.00028,96976.8
-1.6737,-0.2,-0.2,-0.0149754,7.01573e-322,0,3341.97,5.00156,3343.01
-1.66867,-0.2,-0.2,-0.0194781,-1.28951e-320,0,32530.4,5.00043,32533.2
-1.66283,-0.2,-0.2,0.0471625,9.05128e-321,0,73435.3,5.00013,73437.2
-1.65812,-0.2,-0.2,-0.00898807,4.74303e-322,0,82457.2,5.00047,82465
-1.65255,-0.2,-0.2,-0.041363,-2.84582e-321,0,41718.4,5.0002,41720
-1.64733,-0.2,-0.2,0.0270635,5.66199e-321,0,261.282,5.00068,261.317
-1.64198,-0.2,-0.2,0.0383114,-4.86161e-321,0,281.214,5.00051,281.243
-1.6371,-0.2,-0.2,-0.0245837,1.13339e-320,0,220.863,5.0006,220.89
-1.63169,-0.2,-0.2,-0.0222813,-7.15407e-321,0,34.2456,5.00015,34.2466
-1.62581,-0.2,-0.2,0.0328887,-4.1798e-321,0,39622.9,4.99988,39621.9
-1.62064,-0.2,-0.2,0.0542105,6.52167e-322,0,65020.4,5.00013,65022.1
-1.61596,-0.2,-0.2,-0.0153893,3.50787e-321,0,51930.4,5,51930.4
-1.61047,-0.2,-0.2,-0.00629384,3.27071e-321,0,28059.8,5.0002,28060.9
-1.60546,-0.2,-0.2,-0.0144929,-6.1363e-321,0,1925.82,5.00027,1925.93
-1.59996,-0.2,-0.2,-0.00310581,2.8557e-321,0,408.191,5.00039,408.223
-1.59491,-0.2,-0.2,-0.00440213,-3.35965e-321,0,11.8038,5.00036,11.8046
-1.58941,-0.2,-0.2,-0.0105718,2.78653e-321,0,181181,5.00061,181203
-1.58445,-0.2,-0.2,-0.0197672,-3.04344e-321,0,181181,5.00057,181202
-1.57897,-0.2,-0.2,0.0223124,-9.48606e-322,0,1066.93,4.99985,1066.9
-1.57302,-0.2,-0.2,0.0517108,6.42285e-322,0,1379.63,4.99984,1379.59
-1.56855,-0.2,-0.2,-0.0197652,-4.66398e-321,0,326.568,5.00011,326.575
-1.56345,-0.2,-0.2,-0.0232248,8.69556e-321,0,21.3052,5.00032,21.3066
-1.5581,-0.2,-0.2,-0.0342569,5.73116e-322,0,9.07307,5.00022,9.07346
-1.55245,-0.2,-0.2,0.0232723,-5.78057e-322,0,180284,4.99989,180280
-1.54692,-0.2,-0.2,0.0539753,1.8231e-321,0,273722,4.9999,273716
-1.54219,-0.2,-0.2,-0.0263855,-4.29837e-321,0,93440.4,5.0001,93442.4
-1.53693,-0.2,-0.2,-0.00184903,3.77466e-321,0,13296.6,5.00014,13297
-1.53149,-0.2,-0.2,0.0120126,-1.6403e-321,0,10018.4,5.0001,10018.5
-1.52624,-0.2,-0.2,0.000550436,-5.43472e-322,0,13810.8,5.00024,13811.5
-1.5211,-0.2,-0.2,-0.0127903,1.72923e-321,0,4068.18,5.00058,4068.65
-1.51629,-0.2,-0.2,-0.0281176,-4.83196e-321,0,275.523,4.99981,275.512
-1.51004,-0.2,-0.2,0.0138619,5.73116e-322,0,6.47423,5.0001,6.47435
-1.50542,-0.2,-0.2,0.0162475,2.3814e-321,0,8.49173,5.00074,8.49298
-1.50028,-0.2,-0.2,-0.0372039,1.65512e-321,0,178033,4.99989,178029
-1.49461,-0.2,-0.2,0.00868129,3.35471e-321,0,178142,5.00013,178147
-1.48935,-0.2,-0.2,0.0258718,-6.62048e-321,0,272.102,5.00038,272.123
-1.48417,-0.2,-0.2,-0.0213183,2.82606e-321,0,213.464,5.00002,213.465
-1.47882,-0.2,-0.2,0.043249,-5.53354e-322,0,57.0547,4.99993,57.0539
-1.47427,-0.2,-0.2,-0.07228,-2.95451e-321,0,10.3468,4.99903,10.3448
-1.46784,-0.2,-0.2,0.0722806,4.91101e-321,0,6.06344,4.99903,6.06226
-1.46345,-0.2,-0.2,-0.0352293,-3.06321e-322,0,63156.6,4.99998,63156.3
-1.45777,-0.2,-0.2,0.0201501,-2.3814e-321,0,90298.7,4.99998,90298.3
-1.45247,-0.2,-0.2,0.0150792,4.91101e-321,0,93299.9,5,93299.9
-1.44755,-0.2,-0.2,-0.0298981,-1.0573e-321,0,86167.1,4.99991,86165.6
-1.44197,-0.2,-0.2,0.0231292,-6.9268e-321,0,29040.8,4.99995,29040.5
-1.43679,-0.2,-0.2,0.00676804,8.38923e-321,0,12144.5,5.00003,12144.6
-1.43174,-0.2,-0.2,-0.0274118,-6.33392e-321,0,3854.23,4.99991,3854.16
-1.42615,-0.2,-0.2,0.027412,3.36953e-321,0,1122.06,4.99991,1122.04
-1.42105,-0.2,-0.2,5.67479e-07,3.35965e-322,0,452.976,5,452.976
-1.4161,-0.2,-0.2,-0.0564979,1.87745e-321,0,73.1419,4.99948,73.1343
-1.41022,-0.2,-0.2,0.0564979,-2.25294e-321,0,5.28679,4.99948,5.28624
-1.40542,-0.2,-0.2,-0.0274233,-1.88733e-321,0,5.62352,4.99991,5.62342
-1.39985,-0.2,-0.2,0.0274233,-1.87745e-322,0,74047.9,4.99991,74046.5
-1.39474,-0.2,-0.2,4.41979e-15,-9.58487e-322,0,92066,5,92066
-1.38947,-0.2,-0.2,-4.41979e-15,-3.02368e-321,0,24105.2,5,24105.2
-1.38421,-0.2,-0.2,2.20563e-15,-7.90505e-323,0,6087.18,5,6087.18
-1.37909,-0.2,-0.2,-0.0211814,3.41399e-321,0,34426,5,34426
-1.37374,-0.2,-0.2,-0.00992116,-4.19956e-322,0,47567.9,5.0001,47568.8
-1.36831,-0.2,-0.2,0.0178031,1.43279e-321,0,18446.9,5.00015,18447.4
-1.36308,-0.2,-0.2,0.0132995,-4.04146e-321,0,5404.66,5.00005,5404.71
-1.3579,-0.2,-0.2,-0.0220577,1.65018e-321,0,100.092,5,100.092
-1.35262,-0.2,-0.2,0.0220577,5.2371e-322,0,2680.74,5,2680.74
-1.34744,-0.2,-0.2,-0.0160459,3.55727e-321,0,5368.28,5,5368.28
-1.34204,-0.2,-0.2,0.0160459,-3.99205e-321,0,2688.68,5,2688.68
-1.33684,-0.2,-0.2,4.41979e-15,-7.16395e-322,0,32242.1,5,32242.1
-1.33158,-0.2,-0.2,-5.43316e-07,-9.73309e-322,0,32441.6,5,32441.6
-1.3264,-0.2,-0.2,-0.0493308,4.91101e-321,0,235.986,4.9996,235.967
-1.32097,-0.2,-0.2,0.0493313,-5.92879e-322,0,41.6526,4.9996,41.6493
-1.31579,-0.2,-0.2,4.41979e-15,-1.0573e-321,0,12.9324,5,12.9324
-1.31053,-0.2,-0.2,-4.41979e-15,2.86558e-322,0,6.64726,5,6.64726
-1.30526,-0.2,-0.2,-9.99898e-07,1.65018e-321,0,22036,5,22036
-1.3,-0.2,-0.2,9.99898e-07,-4.77267e-321,0,24980.6,5,24980.6
-1.29474,-0.2,-0.2,0,3.95253e-323,0,3923.78,5,3923.78
-1.2895,-0.2,-0.2,-0.0120811,1.85769e-321,0,1046.19,5,1046.19
-1.2842,-0.2,-0.2,0.00362362,9.7825e-322,0,108.488,5,108.488
-1.27894,-0.2,-0.2,0.00120878,-1.20552e-321,0,26.783,5,26.783
-1.27368,-0.2,-0.2,-2.75275e-15,3.35965e-322,0,33.5662,5,33.5662
-1.26842,-0.2,-0.2,5.50834e-15,-1.24505e-321,0,9.61162,5,9.61162
-1.26316,-0.2,-0.2,-5.50834e-15,-1.45255e-321,0,225909,5,225909
-1.25789,-0.2,-0.2,5.50834e-15,1.74405e-321,0,441560,5,441560
-1.25263,-0.2,-0.2,-0.00704494,-7.46039e-322,0,269644,5.00002,269646
-1.24738,-0.2,-0.2,-0.00504103,3.16202e-322,0,53440.3,5.00002,53440.5
-1.2421,-0.2,-0.2,0.00362578,-6.91692e-322,0,53440.5,5,53440.5
-1.23684,-0.2,-0.2,0.00120857,4.15015e-322,0,285582,5,285582
-1.23158,-0.2,-0.2,0,3.95253e-323,0,285584,5,285584
-1.22632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.22105,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.21579,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.21053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.20526,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-1.2,-0.2,-0.2,6.59689e-15,0,0,6.3751,5,6.3751
-1.19474,-0.2,-0.2,-6.59689e-15,0,0,6.3751,5,6.3751
-1.18947,-0.2,-0.2,6.59689e-15,0,0,6.3751,5,6.3751
-1.18421,-0.2,-0.2,-6.59689e-15,0,0,6.3751,5,6.3751
-1.17895,-0.2,-0.2,6.59689e-15,0,0,6.3751,5,6.3751
-1.17368,-0.2,-0.2,-6.59689e-15,0,0,6.3751,5,6.3751
-1.16842,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-1.16316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.15789,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.15263,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.14737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.14211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.13684,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.13158,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.12632,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-1.12105,-0.2,-0.2,6.59689e-15,0,0,6.3751,5,6.3751
-1.11579,-0.2,-0.2,-6.59689e-15,0,0,6.3751,5,6.3751
-1.11053,-0.2,-0.2,6.59689e-15,0,0,6.3751,5,6.3751
-1.10526,-0.2,-0.2,-6.59689e-15,0,0,6.3751,5,6.3751
-1.1,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-1.09474,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.08947,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.08421,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.07895,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.07368,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.06842,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.06316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.05789,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-1.05263,-0.2,-0.2,6.59689e-15,0,0,6.3751,5,6.3751
-1.04737,-0.2,-0.2,-6.59689e-15,0,0,6.3751,5,6.3751
-1.04211,-0.2,-0.2,6.59689e-15,0,0,6.3751,5,6.3751
-1.03684,-0.2,-0.2,-6.59689e-15,0,0,6.3751,5,6.3751
-1.03158,-0.2,-0.2,6.59689e-15,0,0,6.3751,5,6.3751
-1.02632,-0.2,-0.2,-6.59689e-15,0,0,6.3751,5,6.3751
-1.02105,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-1.01579,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.01053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1.00526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-1,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.994737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.989474,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.984211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.978947,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.973684,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.968421,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.963158,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.957895,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.952632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.947368,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.942105,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.936842,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.931579,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.926316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.921053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.915789,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.910526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.905263,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.9,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.894737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.889474,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.884211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.878947,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.873684,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.868421,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.863158,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.857895,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.852632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.847368,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.842105,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.836842,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.831579,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.826316,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.821053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.815789,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.810526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.805263,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.8,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.794737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.789474,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.784211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.778947,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.773684,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.768421,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.763158,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.757895,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.752632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.747368,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.742105,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.736842,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.731579,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.726316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.721053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.715789,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.710526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.705263,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.7,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.694737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.689474,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.684211,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.678947,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.673684,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.668421,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.663158,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.657895,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.652632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.647368,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.642105,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.636842,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.631579,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.626316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.621053,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.615789,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.610526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.605263,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.6,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.594737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.589474,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.584211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.578947,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.573684,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.568421,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.563158,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.557895,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.552632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.547368,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.542105,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.536842,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.531579,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.526316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.521053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.515789,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.510526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.505263,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.5,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.494737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.489474,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.484211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.478947,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.473684,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.468421,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.463158,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.457895,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.452632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.447368,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.442105,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.436842,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.431579,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.426316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.421053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.415789,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.410526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.405263,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.4,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.394737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.389474,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.384211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.378947,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.373684,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.368421,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.363158,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.357895,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.352632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.347368,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.342105,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.336842,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.331579,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.326316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.321053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.315789,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.310526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.305263,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.3,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.294737,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.289474,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.284211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.278947,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.273684,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.268421,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.263158,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.257895,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.252632,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.247368,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.242105,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.236842,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.231579,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.226316,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.221053,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.215789,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.210526,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.205263,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.2,-0.2,-0.2,0,0,0,6.3751,5,6.3751
-0.194737,-0.2,-0.2,-3.29845e-15,0,0,6.3751,5,6.3751
-0.189474,-0.2,-0.2,3.29845e-15,0,0,6.3751,5,6.3751
-0.184211,-0.2,-0.2,0,0,0,6.3751,5,6.3751
